employeeId,skillId,proficiency,yearsOfExperience,lastUsed,certificationStatus
E11042,S506,Expert,12,15-07-2024,Not Certified
E11043,S510,Intermediate,10,26-10-2025,Not Certified
E11043,S503,Expert,1,19-04-2023,Not Certified
E11043,S509,Beginner,3,25-10-2020,Not Certified
E11043,S504,Intermediate,13,09-09-2024,Not Certified
E11043,S507,Beginner,5,25-03-2024,Certified
E11043,S502,Expert,0,24-12-2020,Certified
E11044,S505,Expert,6,18-06-2025,Not Certified
E11044,S503,Intermediate,8,24-09-2021,Not Certified
E11045,S508,Beginner,4,15-09-2022,Not Certified
E11045,S503,Expert,15,24-07-2020,Not Certified
E11045,S507,Expert,9,12-08-2020,Not Certified
E11045,S501,Beginner,14,18-07-2023,Certified
E11045,S510,Intermediate,6,15-08-2022,Certified
E11046,S508,Expert,0,21-04-2021,Certified
E11046,S506,Expert,4,02-10-2025,Not Certified
E11046,S503,Intermediate,5,01-04-2023,Certified
E11046,S510,Intermediate,2,01-12-2022,Certified
E11046,S509,Beginner,5,13-02-2021,Not Certified
E11047,S504,Beginner,11,27-02-2022,Not Certified
E11047,S510,Beginner,5,13-10-2024,Certified
E11047,S503,Intermediate,8,29-01-2025,Certified
E11048,S506,Expert,8,06-08-2021,Certified
E11048,S503,Intermediate,12,06-02-2023,Certified
E11048,S507,Intermediate,0,28-03-2023,Not Certified
E11048,S502,Expert,8,19-10-2022,Not Certified
E11048,S504,Intermediate,3,25-05-2022,Not Certified
E11048,S510,Expert,4,24-11-2024,Not Certified
E11049,S507,Expert,0,06-09-2024,Certified
E11049,S504,Expert,13,12-08-2020,Certified
E11049,S506,Intermediate,11,11-11-2020,Certified
E11050,S502,Intermediate,4,23-08-2022,Not Certified
E11050,S504,Intermediate,4,30-03-2022,Certified
E11050,S503,Expert,4,02-07-2020,Not Certified
E11051,S509,Expert,10,18-12-2020,Certified
E11051,S508,Expert,0,20-02-2022,Certified
E11052,S510,Intermediate,15,31-08-2022,Certified
E11052,S503,Expert,13,21-03-2021,Not Certified
E11053,S507,Intermediate,1,24-01-2025,Not Certified
E11053,S501,Expert,14,01-02-2022,Certified
E11054,S507,Expert,13,10-03-2024,Certified
E11054,S506,Beginner,7,21-08-2021,Certified
E11055,S502,Expert,11,21-09-2021,Certified
E11055,S503,Intermediate,0,23-10-2025,Not Certified
E11056,S501,Beginner,10,15-05-2021,Certified
E11056,S505,Intermediate,8,02-09-2021,Certified
E11056,S510,Beginner,1,16-12-2024,Certified
E11056,S504,Expert,9,24-04-2025,Certified
E11056,S509,Beginner,0,08-12-2022,Certified
E11056,S503,Intermediate,13,12-07-2025,Not Certified
E11057,S508,Expert,2,27-08-2021,Not Certified
E11058,S504,Beginner,0,06-06-2025,Certified
E11058,S509,Intermediate,15,05-03-2024,Not Certified
E11058,S501,Intermediate,3,28-02-2024,Not Certified
E11058,S503,Beginner,6,12-08-2025,Certified
E11058,S507,Beginner,15,07-04-2021,Not Certified
E11058,S506,Expert,14,29-01-2021,Not Certified
E11059,S502,Intermediate,7,17-08-2025,Not Certified
E11060,S505,Expert,9,11-04-2024,Not Certified
E11060,S508,Beginner,14,01-06-2022,Certified
E11061,S506,Intermediate,9,18-10-2022,Not Certified
E11061,S510,Beginner,7,03-06-2024,Not Certified
E11061,S505,Intermediate,3,23-02-2023,Not Certified
E11062,S504,Intermediate,9,19-03-2025,Certified
E11063,S509,Intermediate,8,28-10-2020,Not Certified
E11063,S506,Expert,7,07-04-2021,Certified
E11063,S505,Intermediate,14,03-08-2021,Certified
E11064,S505,Beginner,5,24-11-2021,Certified
E11064,S510,Expert,4,12-04-2025,Not Certified
E11064,S501,Expert,9,27-11-2021,Certified
E11065,S505,Beginner,10,30-09-2022,Certified
E11065,S509,Expert,11,14-07-2024,Not Certified
E11065,S501,Expert,6,06-02-2025,Certified
E11066,S504,Expert,2,09-02-2024,Not Certified
E11066,S502,Intermediate,11,15-04-2023,Not Certified
E11067,S506,Intermediate,6,19-11-2023,Not Certified
E11068,S502,Beginner,0,07-08-2025,Not Certified
E11068,S506,Intermediate,7,13-04-2024,Certified
E11068,S509,Expert,11,10-08-2021,Certified
E11068,S508,Intermediate,8,02-08-2025,Certified
E11068,S507,Expert,7,27-08-2020,Not Certified
E11068,S503,Expert,6,29-01-2023,Not Certified
E11069,S504,Expert,14,07-06-2025,Certified
E11069,S510,Intermediate,9,17-06-2022,Certified
E11070,S504,Intermediate,13,18-06-2024,Not Certified
E11070,S507,Intermediate,5,03-08-2021,Certified
E11070,S501,Intermediate,6,18-04-2025,Certified
E11071,S505,Beginner,13,19-06-2024,Not Certified
E11071,S508,Expert,10,15-01-2023,Certified
E11071,S507,Intermediate,6,01-09-2024,Certified
E11071,S503,Intermediate,14,30-10-2024,Not Certified
E11071,S510,Intermediate,7,17-10-2020,Certified
E11071,S509,Beginner,1,20-08-2025,Not Certified
E11072,S503,Beginner,6,09-11-2021,Certified
E11073,S510,Beginner,12,26-09-2023,Not Certified
E11074,S507,Intermediate,8,03-08-2022,Not Certified
E11074,S505,Expert,3,31-10-2024,Certified
E11074,S506,Intermediate,12,01-02-2024,Certified
E11074,S510,Beginner,9,16-04-2023,Certified
E11074,S508,Beginner,15,28-12-2020,Certified
E11075,S502,Intermediate,15,21-09-2021,Certified
E11075,S501,Beginner,11,16-05-2022,Certified
E11075,S505,Beginner,3,11-05-2022,Not Certified
E11076,S507,Beginner,6,07-12-2022,Certified
E11076,S509,Expert,6,27-03-2024,Not Certified
E11077,S504,Beginner,6,28-11-2020,Not Certified
E11077,S503,Beginner,4,03-01-2025,Not Certified
E11077,S510,Intermediate,9,21-01-2024,Certified
E11077,S507,Expert,9,02-02-2022,Certified
E11077,S508,Beginner,3,15-07-2025,Certified
E11077,S505,Expert,7,24-04-2023,Not Certified
E11078,S506,Beginner,11,27-11-2022,Certified
E11078,S502,Beginner,15,22-02-2021,Not Certified
E11078,S509,Intermediate,13,02-07-2022,Not Certified
E11078,S504,Intermediate,3,17-07-2020,Certified
E11078,S510,Intermediate,13,11-06-2024,Not Certified
E11078,S505,Expert,6,22-09-2025,Certified
E11079,S502,Expert,11,26-08-2025,Certified
E11079,S507,Beginner,3,31-07-2024,Not Certified
E11079,S508,Beginner,9,23-04-2021,Not Certified
E11079,S509,Intermediate,2,04-06-2021,Certified
E11080,S508,Intermediate,8,08-12-2020,Certified
E11080,S503,Intermediate,11,07-06-2023,Not Certified
E11080,S504,Beginner,1,29-06-2024,Certified
E11080,S509,Intermediate,13,06-02-2022,Not Certified
E11080,S506,Beginner,3,13-06-2023,Certified
E11080,S502,Expert,8,30-04-2022,Not Certified
E11081,S508,Beginner,1,23-10-2023,Not Certified
E11081,S507,Expert,13,26-04-2024,Not Certified
E11082,S507,Beginner,15,23-06-2025,Certified
E11083,S510,Beginner,2,19-04-2022,Certified
E11083,S509,Expert,2,11-09-2023,Certified
E11084,S506,Intermediate,7,25-05-2025,Certified
E11085,S501,Beginner,9,18-09-2020,Not Certified
E11086,S502,Expert,6,13-07-2023,Not Certified
E11087,S507,Beginner,11,26-12-2022,Not Certified
E11087,S505,Expert,4,29-03-2021,Certified
E11087,S506,Expert,10,05-01-2022,Not Certified
E11087,S502,Intermediate,1,14-05-2024,Not Certified
E11087,S509,Intermediate,11,08-07-2021,Certified
E11088,S504,Beginner,5,22-05-2023,Not Certified
E11089,S507,Expert,7,08-01-2022,Certified
E11090,S510,Intermediate,3,30-08-2024,Certified
E11090,S504,Intermediate,10,09-08-2025,Not Certified
E11090,S503,Intermediate,4,22-01-2022,Not Certified
E11091,S505,Expert,7,01-05-2025,Not Certified
E11092,S510,Beginner,13,09-09-2022,Certified
E11092,S508,Expert,12,22-12-2022,Not Certified
E11093,S507,Beginner,4,02-08-2023,Certified
E11093,S505,Intermediate,2,07-08-2025,Certified
E11093,S504,Beginner,14,01-03-2024,Certified
E11093,S509,Intermediate,6,09-08-2022,Not Certified
E11093,S502,Expert,6,08-08-2021,Certified
E11093,S508,Expert,1,13-08-2023,Not Certified
E11094,S510,Beginner,11,14-08-2020,Not Certified
E11094,S506,Intermediate,9,04-10-2021,Certified
E11094,S503,Beginner,7,29-09-2025,Not Certified
E11095,S501,Intermediate,14,11-06-2022,Not Certified
E11095,S508,Expert,7,27-09-2023,Certified
E11096,S506,Intermediate,15,01-08-2021,Not Certified
E11097,S506,Intermediate,2,04-01-2024,Not Certified
E11097,S503,Intermediate,8,15-07-2024,Certified
E11097,S504,Intermediate,1,29-05-2023,Certified
E11097,S502,Beginner,15,24-03-2022,Not Certified
E11098,S509,Beginner,12,18-11-2023,Certified
E11098,S502,Expert,10,16-01-2023,Certified
E11098,S510,Expert,9,06-02-2022,Certified
E11098,S508,Expert,2,12-10-2022,Not Certified
E11098,S503,Expert,7,25-05-2020,Not Certified
E11098,S505,Intermediate,14,01-10-2025,Certified
E11099,S501,Expert,2,11-03-2024,Certified
E11099,S502,Intermediate,10,09-07-2020,Certified
E11099,S508,Beginner,2,02-08-2022,Certified
E11099,S505,Beginner,1,15-03-2025,Certified
E11099,S504,Beginner,2,11-10-2022,Not Certified
E11100,S508,Expert,13,22-11-2024,Not Certified
E11101,S506,Expert,1,01-09-2022,Certified
E11101,S508,Expert,12,23-03-2021,Certified
E11101,S501,Expert,9,14-03-2021,Certified
E11101,S509,Intermediate,6,24-08-2025,Certified
E11101,S502,Beginner,13,07-05-2024,Certified
E11101,S510,Intermediate,10,12-02-2021,Not Certified
E11102,S509,Intermediate,4,21-06-2023,Not Certified
E11103,S509,Intermediate,15,06-06-2022,Certified
E11104,S503,Expert,2,14-12-2021,Certified
E11104,S506,Intermediate,3,04-09-2025,Not Certified
E11104,S509,Intermediate,0,08-09-2024,Certified
E11104,S501,Expert,3,18-09-2022,Certified
E11104,S504,Beginner,5,01-10-2025,Certified
E11105,S505,Expert,13,15-03-2022,Not Certified
E11106,S510,Intermediate,4,15-11-2024,Certified
E11106,S504,Intermediate,12,24-07-2023,Certified
E11106,S508,Beginner,13,24-07-2022,Certified
E11106,S505,Beginner,0,18-10-2024,Not Certified
E11106,S509,Expert,15,20-06-2025,Certified
E11107,S508,Expert,9,21-01-2021,Certified
E11107,S506,Beginner,5,30-12-2022,Not Certified
E11107,S509,Intermediate,0,16-07-2025,Not Certified
E11107,S504,Beginner,3,08-11-2022,Certified
E11107,S505,Intermediate,2,01-10-2025,Certified
E11108,S502,Expert,3,09-06-2024,Not Certified
E11108,S507,Beginner,3,27-11-2021,Not Certified
E11108,S508,Beginner,8,03-06-2024,Certified
E11109,S503,Intermediate,12,01-02-2023,Certified
E11109,S507,Beginner,12,21-04-2022,Certified
E11110,S502,Beginner,8,20-07-2020,Certified
E11110,S503,Intermediate,14,24-11-2021,Certified
E11111,S504,Intermediate,15,24-01-2022,Not Certified
E11111,S507,Beginner,3,05-05-2024,Certified
E11111,S501,Intermediate,5,31-05-2022,Not Certified
E11111,S505,Expert,8,10-06-2021,Not Certified
E11112,S510,Expert,10,19-04-2021,Not Certified
E11112,S508,Beginner,0,15-06-2022,Not Certified
E11112,S502,Beginner,15,16-08-2024,Certified
E11112,S504,Beginner,2,11-02-2024,Not Certified
E11112,S503,Expert,15,08-09-2020,Certified
E11112,S507,Expert,6,15-10-2020,Certified
E11113,S502,Intermediate,3,21-06-2022,Certified
E11113,S506,Intermediate,4,05-01-2023,Not Certified
E11113,S509,Expert,1,26-10-2024,Not Certified
E11113,S501,Beginner,4,16-06-2022,Not Certified
E11113,S503,Expert,0,19-05-2023,Not Certified
E11113,S504,Expert,2,15-09-2025,Not Certified
E11114,S508,Intermediate,2,21-05-2023,Not Certified
E11114,S501,Expert,12,21-03-2022,Not Certified
E11115,S507,Beginner,12,18-04-2022,Not Certified
E11115,S505,Beginner,14,09-02-2025,Not Certified
E11115,S502,Beginner,5,25-07-2025,Certified
E11115,S506,Intermediate,11,28-04-2023,Certified
E11115,S510,Expert,1,28-06-2023,Not Certified
E11115,S509,Intermediate,6,28-01-2025,Certified
E11116,S503,Expert,10,15-06-2022,Not Certified
E11116,S508,Beginner,12,06-05-2024,Certified
E11116,S505,Intermediate,9,22-07-2025,Certified
E11117,S504,Expert,2,08-05-2025,Not Certified
E11117,S508,Intermediate,10,15-11-2023,Not Certified
E11117,S502,Intermediate,3,04-10-2020,Certified
E11117,S506,Expert,11,10-09-2022,Not Certified
E11117,S503,Intermediate,7,02-02-2025,Certified
E11118,S505,Intermediate,3,15-11-2024,Not Certified
E11118,S501,Expert,4,04-03-2023,Not Certified
E11119,S508,Expert,15,14-12-2021,Not Certified
E11119,S501,Expert,6,24-10-2020,Certified
E11119,S509,Expert,2,09-11-2023,Certified
E11119,S505,Beginner,6,10-02-2025,Not Certified
E11119,S502,Beginner,8,17-06-2022,Not Certified
E11119,S510,Beginner,14,29-03-2022,Not Certified
E11120,S503,Intermediate,2,13-01-2024,Not Certified
E11121,S510,Intermediate,7,20-09-2020,Certified
E11122,S508,Intermediate,11,10-12-2020,Certified
E11123,S509,Beginner,3,25-01-2023,Certified
E11123,S501,Intermediate,12,15-11-2022,Not Certified
E11123,S503,Expert,2,02-02-2021,Not Certified
E11123,S505,Expert,14,08-06-2022,Not Certified
E11123,S510,Beginner,7,07-07-2021,Not Certified
E11123,S506,Intermediate,10,30-01-2021,Certified
E11124,S508,Beginner,5,28-03-2021,Certified
E11124,S507,Beginner,11,08-07-2022,Certified
E11124,S509,Expert,15,20-03-2023,Certified
E11124,S502,Expert,5,23-01-2023,Not Certified
E11124,S510,Beginner,6,29-08-2023,Certified
E11124,S501,Intermediate,4,19-07-2025,Not Certified
E11125,S509,Intermediate,13,29-01-2022,Certified
E11125,S510,Intermediate,3,14-11-2021,Not Certified
E11125,S503,Intermediate,10,30-05-2021,Certified
E11125,S506,Beginner,2,16-01-2022,Not Certified
E11126,S504,Intermediate,13,24-04-2022,Certified
E11126,S505,Intermediate,1,07-11-2022,Not Certified
E11127,S509,Intermediate,13,26-09-2022,Certified
E11127,S505,Intermediate,13,10-06-2025,Certified
E11127,S507,Expert,4,04-04-2022,Certified
E11127,S506,Intermediate,14,12-10-2021,Certified
E11128,S504,Intermediate,7,21-01-2022,Certified
E11129,S503,Beginner,12,27-11-2024,Not Certified
E11129,S502,Expert,10,16-08-2024,Not Certified
E11129,S507,Intermediate,14,03-08-2021,Not Certified
E11129,S509,Expert,0,09-09-2022,Certified
E11130,S502,Intermediate,0,13-08-2024,Not Certified
E11130,S507,Expert,1,11-05-2025,Certified
E11131,S501,Beginner,15,30-10-2024,Certified
E11131,S510,Intermediate,1,19-11-2022,Certified
E11131,S509,Beginner,3,25-09-2024,Not Certified
E11132,S505,Beginner,1,10-01-2021,Not Certified
E11133,S508,Expert,12,14-11-2024,Certified
E11133,S504,Intermediate,14,01-07-2023,Certified
E11133,S509,Beginner,14,11-04-2022,Certified
E11133,S505,Beginner,15,13-03-2022,Not Certified
E11133,S502,Beginner,11,05-01-2024,Not Certified
E11133,S501,Expert,9,26-06-2023,Not Certified
E11134,S504,Beginner,0,05-11-2020,Certified
E11134,S507,Beginner,14,24-09-2020,Certified
E11134,S508,Intermediate,12,14-11-2020,Not Certified
E11134,S501,Expert,0,03-02-2023,Not Certified
E11135,S510,Expert,2,08-06-2025,Certified
E11135,S507,Beginner,6,02-03-2021,Certified
E11135,S503,Beginner,2,10-07-2022,Not Certified
E11135,S506,Expert,9,16-09-2022,Not Certified
E11135,S501,Beginner,5,30-04-2025,Not Certified
E11135,S508,Intermediate,12,02-01-2024,Certified
E11136,S501,Beginner,14,07-10-2021,Not Certified
E11136,S505,Expert,8,16-11-2024,Not Certified
E11136,S508,Beginner,8,04-10-2023,Certified
E11137,S503,Beginner,3,18-06-2022,Not Certified
E11137,S504,Beginner,15,20-03-2021,Certified
E11137,S502,Beginner,4,27-11-2022,Certified
E11138,S502,Expert,13,17-10-2022,Not Certified
E11139,S507,Expert,13,10-01-2025,Not Certified
E11140,S501,Intermediate,0,29-08-2025,Not Certified
E11140,S506,Beginner,13,18-02-2022,Certified
E11140,S503,Expert,0,14-01-2023,Certified
E11140,S502,Beginner,1,09-02-2025,Certified
E11141,S507,Intermediate,2,06-04-2025,Not Certified
E11141,S510,Expert,1,18-05-2024,Certified
E11141,S501,Expert,7,13-08-2024,Certified
E11141,S505,Intermediate,8,18-12-2020,Certified
E11141,S506,Expert,9,15-08-2025,Not Certified
E11141,S509,Expert,3,11-07-2020,Certified
E11142,S508,Intermediate,12,05-11-2020,Not Certified
E11142,S510,Intermediate,13,26-01-2024,Not Certified
E11142,S502,Intermediate,7,27-10-2024,Not Certified
E11142,S501,Beginner,8,17-10-2020,Not Certified
E11142,S506,Beginner,7,13-10-2022,Certified
E11142,S507,Intermediate,5,25-06-2025,Certified
E11143,S506,Intermediate,8,30-01-2021,Not Certified
E11143,S502,Expert,4,25-12-2020,Certified
E11143,S509,Expert,9,27-04-2021,Not Certified
E11143,S501,Expert,3,28-12-2022,Not Certified
E11143,S508,Intermediate,3,12-09-2020,Certified
E11143,S504,Expert,11,15-05-2022,Certified
E11144,S505,Intermediate,13,17-09-2024,Certified
E11144,S509,Beginner,5,06-10-2022,Certified
E11144,S504,Intermediate,5,16-01-2025,Not Certified
E11144,S508,Beginner,1,02-10-2021,Certified
E11144,S502,Expert,11,27-03-2025,Certified
E11144,S507,Beginner,3,25-11-2020,Not Certified
E11145,S506,Beginner,9,24-07-2024,Not Certified
E11145,S508,Intermediate,2,20-12-2021,Certified
E11146,S508,Beginner,10,17-09-2024,Not Certified
E11146,S510,Intermediate,10,15-03-2022,Not Certified
E11147,S508,Intermediate,10,31-07-2021,Certified
E11147,S503,Intermediate,6,03-07-2020,Not Certified
E11147,S501,Expert,10,20-01-2022,Certified
E11148,S510,Expert,11,16-10-2024,Not Certified
E11149,S501,Beginner,14,04-10-2022,Not Certified
E11149,S508,Beginner,14,31-08-2025,Not Certified
E11150,S504,Intermediate,9,22-02-2022,Not Certified
E11150,S506,Intermediate,14,16-05-2022,Not Certified
E11151,S501,Beginner,4,04-10-2020,Certified
E11151,S505,Beginner,11,07-06-2025,Not Certified
E11151,S502,Expert,10,12-07-2025,Not Certified
E11151,S506,Intermediate,10,10-06-2024,Certified
E11151,S510,Expert,11,27-03-2022,Certified
E11152,S507,Intermediate,15,04-04-2024,Certified
E11153,S506,Beginner,12,11-12-2021,Not Certified
E11153,S503,Intermediate,1,02-04-2022,Certified
E11153,S510,Expert,13,07-06-2023,Certified
E11153,S508,Intermediate,10,13-10-2024,Certified
E11153,S505,Expert,2,17-11-2022,Not Certified
E11154,S505,Beginner,1,28-05-2021,Not Certified
E11154,S502,Expert,5,02-01-2024,Certified
E11154,S507,Beginner,15,12-08-2024,Certified
E11154,S503,Expert,8,05-01-2023,Not Certified
E11154,S506,Expert,7,12-07-2024,Certified
E11155,S508,Expert,10,04-10-2022,Not Certified
E11155,S504,Intermediate,6,20-06-2022,Not Certified
E11155,S510,Intermediate,9,26-05-2020,Certified
E11155,S505,Expert,12,08-11-2020,Not Certified
E11156,S510,Beginner,12,07-12-2024,Certified
E11156,S508,Intermediate,13,14-01-2023,Not Certified
E11157,S503,Expert,15,29-09-2025,Certified
E11157,S507,Expert,12,06-10-2021,Certified
E11157,S505,Expert,2,18-09-2021,Certified
E11157,S506,Intermediate,8,15-11-2024,Certified
E11158,S509,Expert,8,20-04-2025,Certified
E11158,S504,Beginner,2,17-10-2020,Certified
E11159,S502,Beginner,10,19-04-2024,Not Certified
E11159,S507,Beginner,7,09-04-2024,Certified
E11159,S506,Expert,2,06-09-2024,Certified
E11159,S508,Intermediate,12,20-08-2023,Certified
E11159,S501,Expert,3,04-06-2023,Not Certified
E11159,S509,Beginner,7,15-06-2024,Certified
E11160,S503,Intermediate,9,15-03-2024,Certified
E11160,S505,Expert,4,11-10-2020,Certified
E11161,S505,Expert,12,14-03-2023,Certified
E11161,S506,Intermediate,1,06-06-2021,Certified
E11162,S508,Intermediate,11,29-12-2022,Certified
E11163,S510,Beginner,3,16-10-2021,Not Certified
E11163,S509,Expert,6,08-04-2021,Not Certified
E11163,S504,Intermediate,8,14-10-2022,Not Certified
E11164,S503,Beginner,12,30-06-2024,Certified
E11164,S508,Expert,9,10-10-2025,Certified
E11164,S510,Beginner,14,27-01-2025,Not Certified
E11164,S502,Beginner,8,09-02-2025,Certified
E11164,S504,Beginner,6,05-09-2025,Certified
E11164,S505,Expert,15,13-11-2022,Not Certified
E11165,S503,Intermediate,15,12-06-2020,Certified
E11165,S510,Expert,10,29-06-2021,Not Certified
E11165,S508,Expert,14,11-01-2022,Not Certified
E11165,S501,Beginner,12,18-09-2021,Certified
E11165,S504,Expert,3,13-06-2023,Not Certified
E11166,S502,Expert,8,03-04-2021,Certified
E11166,S505,Expert,13,19-08-2023,Certified
E11167,S504,Intermediate,4,30-05-2023,Not Certified
